ID,Age,MonthlyIncome,NumberOfDependents,RevolvingUtilizationOfUnsecuredLines,DebtRatio,OpenCreditCardLoans,DaysPastDue90,OpenRealEstateLoans,LastYearProfit
146518,78,1667,0,0.482722329,0.221822542,9,0,2,1000.0
146536,52,9800,3,0.166468263,0.566370778,7,0,1,357.0
146550,71,15000,0,1.009724757,0.184387707,6,0,0,1021.0
146552,65,10744,0,0.310069259,0.235644486,7,0,2,1364.0
146554,47,5000,2,0.605987107,0.51069786,10,0,1,180.0
146563,63,7333,0,0.884744173,0.419961822,9,0,1,-1286.0
146576,65,11800,1,0.016814976,0.19235658,8,0,1,682.0
146583,38,NA,NA,0.075800793,3481.0,6,0,1,878.0
146590,39,14400,3,0.483230331,0.461079092,10,0,1,1289.0
146592,55,15149,2,0.060659815,0.214983498,8,0,1,820.0
146594,46,15000,2,0.184575662,0.208986068,6,0,1,428.0
146597,54,13312,1,0.513585769,0.472770976,12,0,3,497.0
146598,30,1500,0,0.05532104,0.004663558,3,0,0,584.0
146599,50,5510,4,0.141272094,0.250226819,3,0,1,412.0
146602,64,8200,0,0.025271614,0.006462627,7,0,0,442.0
146603,39,7000,0,0.107189281,0.305242108,11,0,0,2368.0
146606,53,NA,0,0.737651598,3648.0,8,0,2,1212.0
146612,64,7844,1,0.00518827,0.001274697,6,0,0,931.0
146616,44,3417,2,0.088662726,0.447922762,8,0,2,1077.0
146622,52,5583,0,0.011585083,0.139684814,8,0,1,386.0
146623,57,7529,1,0.002548936,0.215670651,12,0,1,3547.0
146627,55,4466,0,0.172566052,0.411461831,11,0,1,250.0
146636,62,NA,0,0.070286056,4143.0,9,0,2,451.0
146638,49,NA,NA,0.12563837,3516.0,3,0,1,1516.0
146650,74,8333,0,0.207017756,0.012239021,9,0,0,536.0
146653,47,7500,2,0.463465981,0.451939741,9,0,2,590.0
146654,34,1540,2,0.583561275,0.253082414,3,0,0,2261.0
146657,42,2851,0,0.056776516,0.71002805,9,0,1,644.0
146658,31,NA,0,0.356050506,1477.0,6,0,2,180.0
146659,57,6598,0,0.178348498,0.118048189,9,0,1,387.0
146661,54,5800,2,0.9999999,0.217376314,4,2,0,1144.0
146674,70,4155,0,0.072027615,0.558229066,18,0,1,792.0
146683,65,3083,0,0.082482349,0.217574578,13,0,1,1636.0
146694,58,6191,3,0.596347384,0.401485788,11,0,3,233.0
146699,53,22000,2,0.231673214,0.270669515,12,0,2,906.0
146710,81,135,0,0.011950322,0.095588235,7,0,0,836.0
146712,35,5650,1,0.863939366,0.16705008,8,0,0,1972.0
146719,49,7100,0,0.007269033,0.264047317,17,0,2,1342.0
146726,60,NA,0,0.131281853,1016.0,15,0,1,500.0
146727,56,6500,2,0.019096364,0.195816028,9,0,1,1234.0
146734,47,5416,0,0.630407174,0.599593871,5,0,2,825.0
146755,62,9750,2,0.006071231,0.308276074,10,0,2,776.0
146761,51,5300,1,0.214178352,0.398981324,11,0,2,3609.0
146765,57,7324,0,0.018230944,0.208327645,8,0,2,1470.0
146773,59,8450,0,0.113057663,0.422435215,18,0,2,479.0
146777,46,NA,0,0.169356864,1994.0,13,0,2,1285.0
146786,36,NA,0,0.906690592,1126.0,4,0,1,1036.0
146794,62,12810,1,0.736445947,0.164468035,7,0,1,1277.0
146798,32,4110,2,0.762618691,0.145949891,2,0,0,653.0
146799,70,9333,0,0.283826295,0.368009428,9,0,2,205.0
146800,32,1666,2,0.746773963,1.763647271,11,0,1,449.0
146802,61,6500,0,0.882141191,0.773111829,6,0,2,1775.0
146804,74,NA,NA,0.005137754,4.0,3,0,0,1479.0
146805,63,14592,0,0.514619883,0.211334201,10,0,1,391.0
146811,54,4351,0,0.012461753,0.222196691,11,0,1,1388.0
146813,80,4500,0,0.931653198,0.190402133,3,0,0,870.0
146818,49,7500,0,1.180327869,0.616717771,9,0,2,-1256.0
146821,47,13189,0,0.054287514,0.181122062,9,0,1,184.0
146823,31,NA,NA,0.073846593,1446.0,2,0,1,1001.0
146826,52,8750,2,0.595995882,0.543480745,10,0,3,1598.0
146827,63,1600,0,0.189451675,0.322298563,10,0,0,1044.0
146828,33,4631,4,0.419215251,0.629533679,14,0,1,1440.0
146836,74,2600,1,0.028561818,0.287581699,11,0,1,2092.0
146837,45,NA,0,0.518251569,3510.0,6,0,2,1189.0
146838,51,8000,0,0.009711473,0.430696163,19,0,1,576.0
146840,56,9269,0,0.943760013,0.24390507,10,1,1,383.0
146845,26,5000,0,0.9999999,0.112577485,2,0,1,2808.0
146858,45,NA,0,0.942186023,1452.0,7,0,0,-3427.0
146860,30,3365,0,0.786340563,0.262626263,6,0,0,312.0
146862,43,8016,4,0.281348051,0.094798553,4,0,0,3205.0
146864,58,1450,0,0.018006254,1.052377671,15,0,2,522.0
146867,31,9300,0,0.669915731,0.129878508,7,0,0,667.0
146872,69,5000,0,0.015272396,0.0089982,8,0,0,1087.0
146873,73,3790,1,0.206251778,0.425217621,7,0,1,638.0
146878,80,3333,0,0.041493643,0.436412717,11,0,1,983.0
146895,49,7000,3,0.9999999,0.244536495,10,0,1,1367.0
146904,63,7500,0,1.99E-4,0.472870284,10,0,2,508.0
146905,68,4500,0,9.91436E-4,0.204843368,7,0,0,307.0
146915,61,11690,0,0.182440878,0.215892567,8,0,3,786.0
146924,35,9583,0,0.331026966,0.138877295,7,0,0,525.0
146931,48,2300,0,0.528157281,0.34724033,9,0,2,1579.0
146933,63,3370,1,0.349273976,0.708988431,10,0,1,1025.0
146936,67,NA,0,0.834865037,5252.0,6,0,2,542.0
146948,41,2700,0,0.149382969,1.709737134,10,0,4,1410.0
146951,52,NA,0,0.361516126,2941.0,7,0,2,4645.0
146954,47,10297,4,0.683826253,0.25606914,6,0,2,501.0
146968,39,9820,3,0.173079434,0.526422971,24,0,2,808.0
146972,26,3000,0,0.9999999,0.085638121,4,0,0,1338.0
146973,33,7883,5,0.335660612,0.227803146,8,0,1,249.0
146979,51,2900,1,0.339423689,0.368493623,3,0,1,671.0
146984,42,6250,0,0.257581561,0.165413534,4,0,0,2969.0
146988,45,7848,1,0.787026622,0.089183335,6,1,0,874.0
147007,36,5000,1,0.796524085,0.294341132,7,0,0,2223.0
147009,32,NA,0,0.383910485,1101.0,10,0,1,690.0
147020,41,6991,0,0.390715917,0.155320366,7,0,0,1668.0
147027,53,2500,0,0.045505219,1.245501799,7,0,1,801.0
147036,58,12333,2,0.039612005,0.240635641,10,0,2,1037.0
147047,64,3333,0,0.015563703,0.083683263,9,0,1,883.0
147058,57,NA,0,0.044699255,80.0,3,0,0,2374.0
147067,31,3712,1,0.988004798,0.996498788,7,7,2,-521.0
147083,45,15485,1,0.9999999,0.074325197,5,0,0,486.0
147086,36,6000,1,0.443977042,0.549575071,13,0,1,677.0
147087,38,20000,1,0.205386308,0.07079646,6,0,0,891.0
147090,76,7420,0,0.023202219,0.002829807,7,0,0,564.0
147092,88,6541,0,0.782812729,0.851880159,14,0,2,1716.0
147095,46,0,2,0.04257549,3966.0,13,0,2,542.0
147096,70,4000,0,0.053545471,0.380904774,15,0,1,471.0
147098,60,6302,0,0.672427966,0.794859591,18,0,1,3354.0
147100,76,3100,0,0.3430817,0.610448243,13,0,1,3807.0
147105,42,3333,1,0.9999999,0.120575885,1,4,0,512.0
147109,73,4198,0,0.740185231,0.640628721,7,0,2,1332.0
147116,32,4653,3,0.487322131,0.570691878,9,0,1,3028.0
147118,42,NA,0,0.011025288,884.0,8,0,1,1566.0
147123,50,3200,2,0.211269262,0.138394252,4,0,0,1066.0
147125,35,3916,0,0.9999999,0.523104417,6,0,1,541.0
147139,53,1581,1,0.004999,0.668141593,7,0,1,1698.0
147143,44,12000,2,0.035382914,0.287392717,6,0,1,291.0
147150,53,8000,0,0.005972812,0.223347082,25,0,2,-388.0
147154,48,13000,0,0.092048849,0.323898162,9,0,1,586.0
147159,59,NA,NA,0.09412941,2263.0,3,0,1,757.0
147166,27,2600,0,0.307051638,0.352556709,3,0,0,753.0
147178,45,NA,0,0.355961804,4570.0,9,0,2,1608.0
147181,45,7600,1,0.105645339,0.288777792,7,0,1,380.0
147185,82,NA,1,0.004324712,7.0,5,0,0,352.0
147186,66,3333,1,0.309956153,1.00689862,15,0,2,-721.0
147190,37,10125,2,0.24866564,0.146355915,7,0,1,3148.0
147193,30,10795,1,1.011473529,0.425805854,9,0,1,-1646.0
147200,30,760,2,0.9999999,0.431011827,3,0,0,1253.0
147203,60,3300,2,0.5405702,0.62556801,11,0,2,3443.0
147204,45,4077,0,0.454854515,0.1424718,1,0,0,5116.0
147206,30,2791,0,0.103712371,0.010386819,8,0,0,922.0
147211,45,11691,4,0.036954972,0.604943551,8,0,3,664.0
147219,60,NA,0,0.106940542,1326.0,19,0,1,464.0
147224,30,4369,0,0.499030711,0.706407323,4,0,1,-555.0
147227,24,3166,0,0.989717224,0.086517209,3,0,0,836.0
147229,77,1500,0,0.009395271,0.033311126,12,0,0,2764.0
147231,52,13587,3,0.001462936,0.150868413,10,0,1,512.0
147233,66,4019,2,0.011869436,0.85,5,3,2,452.0
147235,42,NA,2,0.114279001,2491.0,5,0,2,321.0
147236,37,NA,0,0.52725153,2410.0,7,0,1,766.0
147245,77,2200,0,0.016734352,0.010449796,5,0,0,1970.0
147247,59,NA,0,0.041873953,49.0,3,0,0,801.0
147248,64,5300,1,0.31802902,0.863421996,16,0,1,1091.0
147262,57,13770,3,0.605363282,0.594655435,24,0,4,881.0
147263,55,12500,2,0.038784019,0.394448444,9,0,1,970.0
147266,61,3000,0,0.331938001,1.015661446,14,0,2,1026.0
147270,66,700,0,0.18622434,0.138373752,6,0,0,929.0
147271,44,9500,3,0.900503553,0.542363962,10,0,3,586.0
147279,44,6400,0,0.017191619,0.254491486,9,0,1,685.0
147295,71,NA,0,0.040333853,88.0,14,0,0,1855.0
147300,41,4037,0,0.498096699,0.358593363,7,0,1,802.0
147303,37,NA,0,0.9999999,423.0,5,1,0,826.0
147311,69,NA,0,0.173501732,12403.0,31,0,9,1378.0
147312,67,3074,0,0.056617362,0.329105691,9,0,0,4833.0
147314,55,8500,2,0.019507329,0.393953653,31,0,2,1548.0
147316,37,NA,0,0.112694097,798.0,8,0,0,1478.0
147327,51,3000,0,0.127890901,0.828390536,13,0,2,947.0
147330,59,6350,2,0.045998686,0.590773107,9,0,1,968.0
147348,40,6166,2,0.214771812,0.496189395,6,0,2,883.0
147364,57,5900,0,0.633539441,0.635485511,8,0,2,275.0
147365,53,9500,1,0.208045046,0.461109357,14,0,2,620.0
147369,35,3427,0,0.90878957,0.516336056,6,5,0,716.0
147371,62,41666,0,0.380132465,0.302349581,13,0,3,1771.0
147372,60,NA,0,0.020504755,41.0,6,0,0,732.0
147377,60,11600,0,0.076456946,0.007757952,4,0,0,571.0
147381,56,4000,1,0.958178654,0.349662584,9,0,0,-1951.0
147386,57,3743,0,0.224239951,0.159722222,7,0,0,643.0
147392,56,9500,3,0.371669789,0.079781076,15,0,0,1067.0
147397,28,3750,0,0.112353422,0.026659557,4,0,0,1267.0
147403,48,4801,0,0.684857769,0.731361933,6,0,2,782.0
147404,70,10500,0,0.230760937,0.387867822,23,0,2,1536.0
147408,55,6000,0,0.017186821,0.097650392,15,0,1,579.0
147411,78,5000,0,0.026635956,0.060987802,12,0,0,4744.0
147412,76,7535,0,0.337858043,0.384023355,10,0,2,715.0
147427,78,3200,1,0.002341191,0.40393627,9,0,1,2797.0
147435,44,4833,2,0.014671248,0.315680596,12,0,2,901.0
147445,65,NA,0,0.046159285,506.0,6,0,1,1222.0
147446,47,7350,0,0.060226495,0.426608625,22,0,2,1690.0
147460,42,10400,5,0.041367057,0.323815018,14,0,2,1304.0
147475,44,12000,0,0.012794505,0.091909008,7,0,1,1144.0
147477,72,NA,0,0.810621632,1178.0,7,0,1,1276.0
147481,36,3500,0,0.6235699,1.003141959,7,0,1,-2478.0
147482,63,5200,0,0.147656012,0.079407806,18,0,0,1870.0
147491,84,4000,0,0.087912088,0.030492377,5,0,0,1886.0
147509,58,NA,NA,0.335133754,2831.0,7,0,2,814.0
147510,22,1,0,0.129740519,0.5,1,0,0,452.0
147513,80,NA,0,0.017922417,1164.0,13,0,1,4325.0
147515,75,2600,0,1.037524997,0.798539023,7,1,0,503.0
147517,60,3930,0,0.059021602,0.543627576,19,0,1,2314.0
147520,43,NA,3,0.492649381,1194.0,4,0,0,848.0
147521,21,4000,0,1.107892108,0.008247938,2,0,0,1333.0
147528,90,2500,0,0.027992622,0.009996002,5,0,0,394.0
147537,31,5048,0,0.075194326,0.278867102,10,0,1,580.0
147542,47,8975,2,0.182067089,0.421345811,12,0,3,1199.0
147545,53,14700,0,0.124493163,0.265220053,5,0,2,3741.0
147546,31,5416,0,0.366986035,0.374192357,17,0,1,238.0
147550,30,16911,0,0.05996077,0.092242195,7,0,1,645.0
147558,32,3666,0,0.200097219,0.796291246,7,0,1,860.0
147561,54,2979,0,0.925439223,0.315771812,6,0,0,2797.0
147562,44,NA,0,0.981118104,7148.0,10,0,3,-1187.0
147570,49,5000,0,0.013839109,0.00619876,11,0,0,943.0
147572,58,3100,0,0.028244019,0.013221541,4,0,0,-9884.0
147573,85,1800,0,0.002580437,0.156579678,6,0,0,1910.0
147574,35,2650,0,0.9999999,0.401357978,5,0,1,-1943.0
147576,49,7500,2,0.015520996,0.237301693,6,0,1,623.0
147584,50,1600,0,0.284485776,0.346033729,7,0,0,3333.0
147585,30,2069,2,0.004834524,0.697101449,10,0,1,1011.0
147594,87,7351,1,1.027782171,1.466539717,14,3,3,-2600.0
147599,75,13000,1,0.077113902,0.295823398,12,0,2,959.0
147605,36,1350,2,0.9999999,0.196150999,2,0,0,1780.0
147606,25,2557,0,0.296770323,0.072322127,5,0,0,422.0
147607,49,4750,1,0.24767976,1.12292149,11,0,3,306.0
147611,43,6244,1,0.881546372,0.814891914,10,0,2,-2210.0
147615,45,4352,2,0.097851883,0.195956811,16,0,0,2432.0
147617,46,8200,2,0.012600229,0.169735398,10,0,1,1317.0
147621,48,1300,1,0.321276535,1.092236741,12,0,0,677.0
147623,76,5700,0,0.205768647,0.211366427,20,0,1,1058.0
147635,53,14749,2,0.450986608,0.480881356,16,0,2,175.0
147640,80,3761,0,0.051117955,0.01010101,1,0,0,817.0
147643,54,NA,1,0.4153591,4319.0,9,0,2,613.0
147645,30,3000,1,0.098861427,0.090303232,2,0,0,1325.0
147649,71,8795,0,0.030685423,0.126307412,8,0,0,1402.0
147651,57,13600,0,0.069281046,0.39555915,9,0,3,2821.0
147652,97,5158,0,0.011179611,0.04962202,8,0,1,212.0
147657,45,6900,3,0.050822123,0.367482973,10,0,1,498.0
147660,51,16666,5,0.113683123,0.153536929,17,0,1,789.0
147661,47,3000,2,0.949928399,0.808397201,15,0,2,550.0
147668,56,4041,1,0.324159819,0.416378031,8,0,2,506.0
147669,63,6700,0,0.969650919,0.225041039,6,0,0,363.0
147670,25,4000,0,0.9999999,0.033991502,2,1,0,3023.0
147671,56,NA,NA,0.299095429,2860.0,10,0,1,148.0
147672,57,1500,0,0.065654661,0.523650899,15,0,1,3370.0
147675,46,12308,2,0.557726329,0.460882281,8,0,2,2212.0
147676,40,7300,5,0.227967799,0.143405013,10,0,1,1015.0
147678,45,7825,4,0.660041293,0.559545106,18,0,2,500.0
147681,46,6612,0,0.249222385,0.535611674,13,0,1,1213.0
147695,32,6000,2,0.99340066,0.120646559,3,0,0,606.0
147699,31,2500,0,0.946727938,0.725709716,8,0,0,576.0
147702,57,NA,0,0.035901343,658.0,7,0,1,1168.0
147706,41,3900,5,0.9332617,0.438092797,12,1,0,-1663.0
147708,50,1001,0,0.053618841,1.244510978,8,0,2,1907.0
147714,35,4435,0,0.9999999,0.367899008,7,0,0,603.0
147720,53,2741,2,0.134454001,0.056163384,4,0,0,626.0
147728,33,NA,0,0.49416861,271.0,2,0,0,1805.0
147736,46,6233,1,0.99140172,0.449631056,3,0,1,5263.0
147737,51,4450,1,0.9999999,0.294765221,4,0,1,886.0
147739,46,9033,3,0.21384348,0.191830861,15,0,1,1413.0
147740,44,4400,1,0.211991924,0.60259032,8,0,3,522.0
147741,66,10683,1,0.204322414,0.390958443,17,0,1,877.0
147742,58,NA,0,0.004315676,3975.0,7,0,2,3215.0
147754,48,7700,2,0.003565615,0.438124919,6,0,1,2172.0
147765,57,NA,0,0.123936063,4393.0,10,0,4,735.0
147770,63,11288,3,0.697413583,0.175214811,12,0,1,881.0
147772,79,3903,1,0.007752258,0.218237705,9,0,1,1951.0
147774,40,NA,0,0.412257174,12702.0,12,0,2,-224.0
147776,46,5543,1,0.395323759,0.113455988,5,0,0,3176.0
147785,73,NA,0,0.067191828,4693.0,8,0,2,2414.0
147790,33,500,0,0.136425708,0.550898204,7,0,0,896.0
147792,72,NA,0,0.02127974,86.0,14,0,0,1911.0
147794,48,5000,0,0.056293464,0.019796041,4,0,0,959.0
147798,48,45800,0,0.175621796,0.033405384,4,0,1,836.0
147799,62,3440,0,0.9999999,0.320546353,1,0,1,300.0
147804,48,NA,0,0.420787946,1333.0,7,0,0,1499.0
147817,50,8000,0,0.018793788,0.003374578,3,0,0,1250.0
147822,61,4610,4,0.566378884,0.815224463,8,0,1,1567.0
147825,37,5452,0,0.074968264,0.506143407,10,0,2,242.0
147830,62,9600,1,0.836363233,0.351421727,9,0,1,1202.0
147832,58,10550,3,0.850947777,0.389631315,9,0,1,606.0
147835,63,7139,1,0.502420443,0.268207283,4,0,2,292.0
147839,23,0,0,0.657342657,19.0,2,0,0,3210.0
147850,49,2083,3,0.284248732,0.910268714,5,0,1,1495.0
147863,40,10400,4,0.109258792,0.141524853,21,0,1,704.0
147865,53,8987,0,0.051317527,0.232643525,9,0,2,1405.0
147869,50,8721,1,0.036179818,0.264274249,8,0,1,781.0
147871,67,8400,0,0.093152444,0.140578503,13,0,1,3981.0
147882,42,7000,1,0.539538403,0.96629053,9,4,3,573.0
147883,32,2400,3,0.965110535,0.735526864,11,0,1,809.0
147891,63,3770,0,0.059997474,0.535136569,11,0,1,2332.0
147898,67,10147,0,0.096997744,0.202207331,6,0,1,280.0
147902,64,NA,0,0.521913014,1962.0,4,0,1,311.0
147925,32,5833,0,0.904136983,0.142269455,5,0,0,1420.0
147926,48,12000,3,0.098945053,0.354303808,6,0,2,351.0
147929,34,NA,0,0.308970568,887.0,4,0,0,1463.0
147938,75,2288,0,0.05855884,0.590650939,4,0,2,1823.0
147943,64,2850,0,0.583708146,0.113644335,6,0,0,-966.0
147961,46,NA,0,0.023543034,19.0,3,0,0,442.0
147970,63,7850,0,0.40336267,0.42249395,13,0,2,702.0
147973,62,2700,0,0.161827054,0.477971122,6,0,0,371.0
147985,57,5258,1,0.672728977,0.447423465,9,0,1,2174.0
147989,47,20000,0,0.664163203,0.210689466,8,0,1,177.0
147991,35,4000,0,0.055595426,0.202949263,14,0,0,655.0
148004,30,5750,0,0.268641082,0.323769779,3,0,1,1513.0
148005,39,4791,4,0.920950745,0.596202003,9,0,1,433.0
148006,44,8416,2,0.595729615,0.410478793,9,0,1,2100.0
148009,66,5745,1,0.116103986,0.196136443,9,0,1,1414.0
148010,52,2000,0,1.001998002,0.014992504,1,0,0,1008.0
148013,36,2000,0,0.845100754,0.944527736,7,4,1,1441.0
148014,73,5709,0,0.23106255,0.270052539,5,0,1,1211.0
148017,52,3400,1,0.698230177,0.696853867,4,0,1,215.0
148021,44,12000,2,0.036958522,0.466377802,7,0,3,542.0
148022,66,1000,0,0.9999999,0.518481518,3,0,0,1443.0
148041,30,9967,0,0.063661265,0.290529695,8,0,2,605.0
148043,37,5600,2,0.9999999,0.061953223,3,0,0,-2965.0
148050,54,10374,2,0.105232199,0.224,7,0,1,890.0
148054,32,NA,0,0.9999999,12.0,0,4,0,1432.0
148061,43,8200,2,0.9999999,0.172905743,4,0,1,809.0
148065,33,6800,1,0.699965434,0.36185855,6,0,1,569.0
148066,91,NA,0,0.02781651,58.0,4,0,0,765.0
148067,74,1300,0,4.76145E-4,0.279016141,11,0,0,413.0
148069,65,NA,0,0.065719402,157.0,3,0,0,253.0
148075,79,7919,0,0.058716067,0.104671717,10,0,1,506.0
148081,29,3042,0,5.3889E-4,0.415708183,7,0,1,488.0
148088,41,4930,0,0.181655588,0.497465017,16,0,1,2913.0
148090,77,NA,0,0.036566057,65.0,4,0,0,630.0
148091,54,10500,2,0.030178642,0.040853252,9,0,0,608.0
148094,37,6262,0,0.074636193,0.269040396,8,0,2,647.0
148098,41,9300,0,0.046387599,0.32168584,8,0,2,672.0
148099,64,3635,0,0.9999999,0.471122112,5,0,1,620.0
148107,44,7279,0,0.114552374,0.265934066,5,0,1,800.0
148114,37,NA,0,0.014566947,855.0,14,0,0,658.0
148115,63,NA,5,0.192693193,664.0,9,0,1,195.0
148118,65,2602,0,0.811654147,0.85247791,15,0,1,577.0
148119,49,3586,0,0.9045677,2.158907165,16,0,6,-987.0
148121,50,NA,0,0.627894928,736.0,8,0,0,2079.0
148122,59,7000,0,0.671909117,0.217397515,6,0,0,800.0
148135,57,3949,0,0.566762216,0.466075949,4,0,1,962.0
148137,74,NA,0,0.01725665,18.0,1,0,0,1320.0
148138,62,5140,0,0.112120452,0.359852169,8,0,1,648.0
148142,47,8750,1,0.419920658,0.444292081,10,0,1,698.0
148145,49,3658,0,0.37613736,0.455862257,10,0,1,1378.0
148147,34,2700,2,0.827528745,0.471306923,6,0,1,1742.0
148151,65,6666,1,2.62387E-4,0.08459577,8,0,0,1021.0
148154,35,NA,0,0.074383397,881.0,8,0,1,1688.0
148164,26,NA,NA,0.9999999,182.0,3,0,0,903.0
148165,28,4522,0,1.048790242,0.439531285,7,0,1,-3369.0
148175,52,4800,0,0.29162816,0.261820454,7,0,1,-514.0
148177,33,9279,1,0.460194912,0.294396552,12,0,1,279.0
148178,58,11956,0,0.019285677,0.238437735,14,0,2,1925.0
148184,34,2311,0,0.00960301,0.190311419,6,0,0,421.0
148186,41,5600,2,0.340641175,0.74022496,6,0,3,3054.0
148190,62,7500,0,0.020774597,0.170643914,17,0,1,804.0
148199,66,3333,0,0.008374791,0.729454109,7,0,1,1113.0
148206,60,3200,0,0.002846674,0.220868479,11,0,1,723.0
148214,44,9100,4,0.366189754,0.296780574,7,0,1,1152.0
148215,37,6506,0,0.16131085,0.359305363,6,0,1,536.0
148217,54,8824,2,0.243372968,0.27796034,4,0,1,1004.0
148219,45,12500,0,0.727670753,0.18462523,5,0,2,1252.0
148221,41,12170,2,0.090172356,0.330457645,7,0,1,647.0
148222,72,NA,0,0.061571881,101.0,9,0,0,1046.0
148226,53,NA,0,0.069389734,245.0,8,0,0,656.0
148228,58,1700,0,0.004716075,0.958847737,25,0,2,5408.0
148231,63,5826,1,0.008494387,0.233739489,17,0,1,910.0
148237,61,3891,0,0.211765378,0.268756423,7,0,2,1044.0
148238,52,5960,0,0.138227877,0.35078007,6,0,1,2690.0
148242,52,3100,0,0.740301293,0.27765237,3,0,1,625.0
148243,39,4215,0,0.9999999,2.966793169,4,0,3,1657.0
148246,42,NA,0,0.009701715,1700.0,5,0,1,732.0
148253,50,7250,0,0.205343573,0.452903048,4,0,2,2212.0
148262,39,50000,2,0.025301651,0.285174297,15,0,5,-2143.0
148265,65,NA,0,0.019241833,1723.0,11,0,1,1305.0
148269,63,NA,0,0.008522369,2307.0,8,0,2,2177.0
148270,56,2786,0,0.005211282,0.006817366,27,0,0,2843.0
148273,57,6034,1,0.037867442,0.29908865,15,0,1,3238.0
148278,58,12200,2,0.064670101,0.617654291,21,0,5,300.0
148286,57,NA,0,0.101869294,1292.0,9,0,1,1122.0
148290,51,NA,0,0.06917806,1431.0,10,0,2,1079.0
148296,49,5901,3,0.779638267,0.4329041,12,0,2,936.0
148305,54,16270,0,0.10891952,0.008727183,6,0,0,181.0
148311,44,9166,0,0.044225262,0.447692811,7,0,5,2971.0
148334,73,6666,0,0.137693115,0.211039448,10,0,1,513.0
148335,58,4645,2,0.035324117,0.599440379,6,0,2,950.0
148336,36,1200,2,0.9999999,0.886761032,3,0,1,2922.0
148345,47,NA,0,0.312896472,650.0,6,0,0,3360.0
148355,55,11179,1,0.677199197,0.358318426,11,0,2,1139.0
148356,61,3376,0,0.217290629,0.824696476,8,0,2,1910.0
148370,29,5225,0,1.114471382,0.06333716,4,1,0,-851.0
148375,46,7000,3,0.768121515,0.700185688,15,0,2,369.0
148378,30,2500,2,0.9999999,0.555777689,6,3,0,1791.0
148379,40,NA,0,0.121412123,2798.0,28,0,1,316.0
148383,56,2720,1,0.960856616,0.248805586,10,1,0,-1076.0
148384,42,5300,2,0.984002285,0.541595925,9,0,3,2045.0
148385,51,NA,0,0.118521578,1890.0,10,0,1,711.0
148386,56,7831,0,0.195884536,0.245658836,10,1,1,1785.0
148408,42,2790,0,0.255793283,0.916517377,10,0,1,1575.0
148413,56,11700,2,0.004189583,0.229809418,16,0,1,526.0
148415,44,1600,0,0.355596544,0.362898189,6,0,0,5363.0
148422,62,5500,0,0.590137342,0.695146337,16,0,1,2154.0
148423,77,8333,0,0.070703253,0.265778738,6,0,1,2700.0
148426,59,4000,2,0.057231227,0.376905774,6,0,1,445.0
148428,41,6033,0,0.970215694,0.295989393,7,0,0,528.0
148429,49,6576,3,0.878209263,0.547818154,9,0,1,-2152.0
148432,62,NA,0,0.807736393,2903.0,13,1,1,1537.0
148435,85,5833,0,0.296155633,0.343675009,12,0,1,1736.0
148436,77,4170,1,0.595353936,0.827859027,15,0,2,2182.0
148442,53,5583,1,1.024575352,0.547098854,14,0,3,-4226.0
148443,79,3600,0,0.061958754,0.054151625,3,0,1,1864.0
148444,55,7773,0,0.401344595,0.086184718,15,0,0,288.0
148448,48,5900,2,0.072066281,0.426368412,5,0,2,-1672.0
148451,65,6250,2,0.71806218,0.258518637,8,0,1,1177.0
148453,65,NA,0,0.202751432,2039.0,15,0,1,890.0
148454,57,3833,0,0.677689981,0.054251435,4,2,0,1888.0
148456,60,17500,2,0.008759097,0.265413405,10,0,3,2109.0
148460,27,2062,0,0.079308592,0.629665536,3,0,1,562.0
148466,42,4208,0,0.418589101,0.654549774,10,0,2,2850.0
148467,35,1700,1,0.039748179,0.791887125,8,0,1,1691.0
148477,55,20583,0,0.436626267,0.335794792,11,0,4,510.0
148509,28,6250,0,0.552270792,0.121580547,10,0,0,4023.0
148521,29,3000,1,1.00619876,0.436854382,8,0,0,-2097.0
148526,66,6666,0,0.024341354,0.381280936,12,0,2,602.0
148528,76,6000,0,0.007408754,0.002332945,3,0,1,311.0
148550,27,NA,NA,0.947052947,28.0,1,0,0,897.0
148551,49,8390,4,0.617712273,0.321415803,10,0,1,1060.0
148555,30,5417,2,0.992415576,0.253045404,5,0,1,371.0
148557,52,NA,0,0.061665525,5289.0,15,0,6,5789.0
148559,53,4166,0,0.050124602,0.296136309,14,0,1,-5806.0
148561,85,9250,0,0.006987305,0.002702411,14,0,0,1154.0
148568,63,11000,0,0.095148078,0.325061358,12,0,1,510.0
