ID;CNT_TBM;CNT_ATM;CNT_POS;CNT_CSC
631074312;11;5;2;2
631083820;26;21;2;3
631085737;40;19;7;56
631089297;55;23;7;5
631091230;118;12;2;14
631100213;12;3;2;1
631107985;20;16;2;1
631149177;19;3;2;1
631168122;56;41;2;1
631185780;47;3;2;6
631200693;11;3;2;1
631201273;15;3;2;1
631206778;11;3;2;1
631210950;37;29;2;52
631215325;33;80;64;1
631228322;115;27;2;1
631250023;33;3;2;3
631254722;41;3;2;1
631278453;18;3;2;2
631289479;42;11;2;1
631322258;60;36;45;22
631325920;21;3;2;3
631332459;11;8;2;1
631342885;31;12;2;7
631345458;91;3;2;5
631347409;187;3;2;1
631348530;102;3;2;1
631348818;162;15;82;4
631358089;28;3;2;7
631358852;31;3;2;6
631371869;99;114;24;1
631400056;161;3;2;1
631404742;111;3;2;1
631415709;15;3;2;1
631435106;41;3;2;1
631435135;83;42;27;10
631440668;34;13;3;4
631458196;10;5;2;1
631465076;59;3;2;1
631469230;54;30;5;66
631470352;10;4;2;1
631472164;99;64;14;6
631477238;16;4;2;6
631482955;147;75;69;12
631489892;51;29;8;1
631489949;76;15;3;13
631490615;77;61;18;24
631492814;47;24;9;3
631500033;13;4;2;5
631512599;12;4;2;1
631515953;14;29;2;2
631520626;12;3;2;1
631524830;101;3;2;1
631529938;70;3;2;1
631538393;31;5;2;1
631540201;69;3;2;1
631552825;43;8;2;5
631554388;20;10;2;3
631554536;86;9;3;2
631562108;65;14;5;3
631574591;37;3;2;1
631575510;25;18;3;14
631602080;18;4;2;9
631615634;110;3;2;2
631627691;20;3;2;2
631631539;26;43;20;1
631634818;38;33;24;1
631648732;126;28;2;1
631664589;28;19;2;5
631669103;80;3;2;1
631679742;65;30;26;1
631682989;78;42;53;14
631702019;107;23;2;4
631702474;33;3;2;1
631713156;36;21;4;1
631715245;53;13;6;4
631721430;38;7;22;1
631724157;46;34;68;2
631735027;28;3;2;1
631737996;61;3;2;4
631738857;65;35;7;7
631774384;102;9;2;6
631776359;160;20;2;11
631784558;48;3;34;1
631785763;89;21;2;1
631797089;51;33;10;1
631825557;43;3;2;1
631832768;21;27;10;1
631836445;270;5;2;5
631849158;15;3;2;1
631861836;59;3;2;1
631867034;91;6;2;1
631886920;160;3;2;2
631889592;126;88;11;40
631897941;26;9;2;1
631905207;68;26;16;10
631913553;124;29;30;13
631960751;33;30;3;3
631971970;27;53;2;23
631982456;16;14;2;1
631987548;42;26;16;6
631993615;144;3;2;1
632004549;173;6;25;9
632005991;84;39;5;130
632011731;171;3;2;3
632013446;41;34;41;31
632021636;24;5;2;16
632027088;101;19;2;1
632028273;71;3;2;1
632033935;40;3;3;4
632050889;40;36;17;8
632053559;351;3;2;9
632055639;49;28;2;1
632061078;12;18;2;1
632068986;71;10;38;1
632084578;101;3;2;1
632088519;17;4;2;1
632097396;56;24;28;1
632102341;11;10;2;1
632104306;63;24;18;5
632105355;17;21;2;2
632114871;76;10;2;2
632142253;75;9;4;1
632147657;60;14;63;1
632165340;84;3;2;4
632166015;18;29;3;2
632166740;170;22;5;38
632172346;11;3;2;1
632174866;52;17;3;1
632176113;23;13;2;1
632176156;50;56;6;13
632180248;89;25;2;6
632180428;122;23;10;30
632191578;25;5;2;1
632208350;47;39;29;1
632226313;18;36;2;1
632234524;81;16;7;2
632242947;55;9;2;1
632245926;17;3;2;1
632255082;32;55;2;2
632257350;45;29;56;3
632259183;14;3;2;1
632261692;91;3;2;5
632276594;23;3;2;1
632279482;138;7;2;10
632282105;159;3;2;35
632288891;79;38;2;34
632292329;18;3;2;1
632305472;100;43;44;1
632309512;50;30;17;12
632310845;56;21;2;1
632311484;26;14;10;1
632312873;10;6;2;1
632328489;60;20;12;1
632336805;68;55;53;6
632340882;64;13;2;3
632341094;159;3;2;1
632351907;66;3;2;1
632377748;81;39;32;9
632386165;36;38;49;8
632391418;44;5;22;10
632396504;37;3;2;6
632398640;191;34;5;7
632406211;26;29;9;1
632414398;60;31;2;1
632433180;13;5;2;1
632434747;43;10;4;1
632438680;14;17;2;2
632444580;35;3;2;17
632454857;25;15;5;2
632455864;34;3;2;1
632457373;53;3;2;1
632481110;208;137;4;32
632483013;61;53;14;9
632488603;103;59;2;1
632493815;10;10;2;1
632496673;179;3;2;1
632507918;141;50;2;6
632522827;60;27;5;1
632524341;64;14;8;1
632527675;81;15;2;11
632537978;30;14;18;1
632557871;40;25;2;1
632570575;27;3;4;6
632581508;36;39;2;3
632600472;12;6;2;1
632604803;39;6;3;5
632607507;22;3;2;1
632608579;12;4;2;1
632622778;37;5;2;1
632623239;50;22;2;3
632626207;85;3;2;1
632626864;19;69;2;1
632658772;126;3;2;1
632661324;44;36;24;1
632661686;33;3;2;4
632665022;19;10;2;2
632740570;74;23;9;8
632751878;34;11;2;9
632770025;72;3;2;4
632777624;19;11;2;1
632793571;15;3;2;5
632807079;19;10;7;24
632814386;73;20;2;2
632816872;38;32;2;1
632821753;77;22;2;2
632831199;160;44;66;3
632849060;50;3;2;3
632849354;42;3;2;6
632855327;72;36;7;23
632884756;32;34;53;2
632885615;68;18;8;8
632897909;33;17;8;3
632908242;44;3;2;2
632909089;58;37;14;6
632909225;31;10;2;1
632924029;138;3;2;13
632934137;53;38;12;22
632958769;20;3;2;2
632980879;41;3;2;1
632982695;10;3;2;2
632994994;94;29;35;2
633003862;37;4;2;3
633014230;161;47;54;214
633017970;11;3;2;1
633018591;121;26;43;20
633022726;39;19;7;2
633023528;23;71;36;3
633049728;24;26;13;2
633061245;11;3;2;1
633061648;208;3;2;1
633063978;65;20;2;1
633079197;100;30;16;6
633083121;11;16;6;1
633107738;56;3;2;1
633128352;12;4;2;1
633132224;96;15;3;19
633136048;51;9;2;23
633145823;11;3;2;1
633162562;119;3;2;5
633163655;66;12;17;1
633192823;79;47;35;2
633199345;113;45;85;8
633206800;22;60;25;8
633217392;50;3;2;2
633232828;122;37;19;26
633236998;11;3;2;1
633245042;43;3;2;1
633250279;48;34;2;3
633267557;11;4;2;1
633268933;159;7;45;1
633269853;56;19;2;4
633270245;111;24;2;26
633273980;55;3;52;2
633279408;19;3;2;1
633294616;10;16;2;1
633311441;73;3;2;2
633312040;179;3;2;1
633320927;103;4;2;3
633322664;172;3;2;1
633325754;17;37;2;4
633326689;61;24;2;7
633343403;47;21;57;3
633353717;87;3;2;4
633361524;135;24;32;3
633403324;67;6;2;9
633409295;80;27;5;4
633413992;188;69;7;6
633414095;40;3;2;1
633418463;49;32;20;1
633427149;211;67;90;15
633431080;73;7;2;6
633431543;50;39;20;2
633433579;16;3;2;1
633435753;36;34;84;1
633435847;38;41;12;15
633446595;13;3;2;1
633449908;152;55;44;5
633453279;14;3;2;2
633459477;26;16;3;2
633463566;107;12;3;6
633470123;16;3;2;3
633487315;64;8;19;1
633493246;121;23;22;1
633495356;78;33;3;4
633499780;21;23;15;1
633504063;34;9;2;1
633546707;67;3;2;1
633551113;98;40;41;6
633552019;168;18;2;65
633554731;33;11;2;1
633555967;106;25;79;4
633561686;154;58;67;2
633565327;11;5;2;1
633565700;90;29;3;2
633567515;11;3;2;1
633570195;65;14;36;13
633578718;68;44;35;1
633585078;29;8;5;8
633600205;26;21;19;3
633604553;35;23;25;1
633606230;19;68;2;1
633637186;111;17;124;16
633637635;122;3;2;1
633640183;63;3;3;2
633647164;32;23;2;1
633649665;13;3;2;1
633653356;49;21;33;2
633668453;18;12;2;1
633671085;176;21;33;9
633671165;10;19;2;2
633684098;98;19;2;2
633694773;26;8;22;4
633696160;78;4;2;22
633701977;29;19;36;1
633706729;68;15;17;5
633707405;34;36;60;5
633717344;16;6;2;1
633745921;22;12;2;3
633758265;125;31;6;2
633771581;18;9;2;1
633781939;16;31;3;1
633796951;49;9;8;13
633811358;50;24;14;19
633813095;172;18;17;6
633824124;55;3;2;2
633825358;106;46;42;5
633833602;123;29;41;12
633854674;16;3;2;1
633854951;16;3;2;1
633873419;112;23;2;37
633879009;34;23;26;26
633902808;52;59;5;2
633911601;160;3;2;3
633930675;106;13;2;13
633942952;32;3;2;1
633947149;54;3;2;1
633947381;45;3;2;1
633957110;52;42;4;17
633967559;69;11;2;8
633970330;41;24;2;1
633971585;227;3;2;6
633971935;15;3;2;16
633985279;267;17;41;1
633987636;51;58;14;53
633998521;175;18;2;5
634021540;27;3;2;1
634041180;98;44;2;4
634055276;10;4;2;1
634062433;106;65;36;5
634062669;61;52;68;32
634064276;57;3;2;2
634066419;35;21;2;1
634090517;45;29;3;21
634125483;10;3;2;2
634131480;10;7;2;1
634147323;37;29;3;2
634148299;66;3;2;1
634159772;38;35;6;4
634164558;33;3;2;3
634182005;86;36;18;77
634190773;93;4;2;2
634194781;46;62;45;2
634201880;53;4;67;4
634210600;49;3;2;1
634238512;43;29;9;31
634243317;152;19;5;19
634257457;13;42;5;1
634266031;140;27;104;55
634272410;57;3;2;1
634273007;42;18;2;2
634275454;10;3;2;2
634289865;28;9;2;11
634294735;151;16;30;1
634296366;42;3;2;3
634302124;42;38;2;1
634306117;16;12;2;1
634318731;24;15;2;1
634338206;58;75;2;1
634345074;13;6;2;1
634357164;13;11;2;1
634362893;197;59;5;17
634365030;58;12;9;3
634405334;21;62;8;3
634413277;11;3;2;3
634416399;13;3;2;1
634427330;25;12;2;1
634430002;72;29;47;16
634433407;1417;3;2;15
634436775;13;3;2;4
634439388;47;16;3;48
634450255;17;3;2;5
634473772;80;3;2;4
634484442;14;3;2;1
634487573;138;5;2;5
634506746;38;50;2;18
634521941;129;6;2;3
634524118;104;31;10;1
634542313;87;65;22;3
634553937;75;6;2;3
634567198;54;73;41;51
634606245;158;31;71;3
634606577;24;34;26;20
634627957;111;27;2;3
634633439;99;3;2;2
634635302;12;6;2;1
634635930;59;3;2;1
634646724;20;3;2;12
634649312;49;15;2;11
634660390;17;14;2;8
634698359;49;4;17;4
634698429;14;3;2;1
634717629;146;14;30;44
634722310;53;3;2;11
634741370;171;3;2;1
634742799;76;11;2;1
634744540;30;3;2;3
634749161;38;3;2;1
634764984;117;3;2;1
634766940;25;3;2;1
634769650;119;3;2;10
634772146;14;5;2;8
634776485;41;28;7;1
634787320;45;23;14;18
634791709;88;58;4;3
634800460;11;3;2;1
634803308;49;3;2;1
634807443;11;5;2;1
634822105;120;5;2;1
634823800;22;14;12;18
634846709;79;23;59;12
634852360;114;10;2;2
634860469;97;3;2;1
634862585;68;3;2;59
634865193;25;39;2;1
634871356;90;9;32;2
634876528;29;14;6;2
634877916;82;19;36;41
634878280;15;9;2;1
634926652;37;31;44;1
634928940;82;9;2;4
634931058;66;26;32;11
634932725;59;3;2;7
634941560;59;3;2;1
634951497;11;32;3;1
634955016;54;93;112;7
634967595;10;33;2;1
634985507;13;25;2;1
634987642;32;13;2;1
634991854;73;3;2;2
635006036;11;3;2;1
635010182;79;3;2;5
635023783;35;3;2;1
635027091;45;9;21;25
635029017;109;33;2;12
635034434;161;17;10;19
635037246;131;8;9;22
635042013;41;41;3;1
635044989;143;13;47;5
635055981;53;9;11;2
635062546;160;25;51;22
635111231;31;4;3;7
635116096;81;3;2;6
635123737;136;3;2;1
635127107;212;13;3;7
635133521;45;29;2;4
635150554;34;5;20;2
635155272;104;58;17;1
635160594;20;3;2;3
635161168;44;3;5;1
635165371;69;3;2;7
635167471;34;26;2;1
635176699;19;3;2;3
635181260;53;119;2;4
635181660;37;10;17;3
635184490;108;21;104;15
635200237;105;20;76;2
635209455;54;17;15;2
635220136;78;3;2;1
635223110;19;6;2;1
635225511;103;34;37;31
635234855;40;40;20;5
635237628;10;5;2;3
635238482;34;55;3;25
635245537;54;14;2;19
635246869;55;3;2;3
635247652;30;18;12;2
635248019;70;5;2;3
635273753;51;15;9;5
635277388;76;32;12;10
635286519;123;112;3;1
635294985;35;13;2;4
635295433;73;48;4;23
635327023;43;52;13;3
635330996;71;31;104;28
635363019;55;14;47;1
635373284;168;11;2;4
635373463;61;16;24;1
635374728;91;8;22;1
635377489;101;9;2;24
635385753;76;25;2;1
635387892;75;3;2;1
635402325;187;22;16;5
635406359;157;17;4;14
635424208;17;3;2;3
635424904;125;3;3;1
635429835;13;30;2;1
635441223;78;12;19;2
635442413;64;10;10;21
635450183;82;8;2;26
635477681;76;62;32;28
635489135;102;3;2;1
635491909;71;3;2;1
635495175;73;17;30;10
635499265;20;8;8;8
635512847;43;27;2;1
635528217;11;3;2;1
635533574;24;5;2;14
635544251;27;17;3;3
635551872;75;3;2;1
635555278;79;26;10;21
635556251;164;38;4;1
635582508;126;15;2;1
635596339;10;22;9;1
635618038;16;3;2;1
635620990;21;6;2;5
635623407;135;21;73;9
635642001;127;4;27;1
635652333;72;6;2;1
635662768;35;22;4;1
635662922;42;3;2;1
635668177;41;3;2;1
635671876;120;48;7;6
635675991;31;3;2;1
635680086;79;6;10;11
635688238;26;119;16;1
635694905;23;3;2;1
635695350;31;34;9;2
635700222;40;9;142;1
635705565;46;3;2;1
635718811;25;3;7;1
635720139;135;36;11;5
635735246;63;3;2;2
635746517;97;12;9;3
635748050;48;67;14;4
635757202;43;48;2;1
635768809;53;18;38;16
635771911;51;3;2;1
635772319;32;83;47;2
635773893;15;5;23;1
635779683;96;3;2;1
635788837;17;44;34;1
635791911;32;61;3;8
635794225;212;24;7;3
635795896;61;37;19;4
635812822;13;9;2;1
635820507;43;3;2;4
635845765;82;48;54;3
635845882;91;17;2;1
635848954;14;12;2;1
635850298;35;7;6;1
635852123;103;13;18;1
635860118;28;7;2;7
635861552;13;16;2;1
635863526;13;3;2;1
635880951;82;3;2;1
635881317;52;3;2;10
635884602;27;42;3;5
635896463;47;6;2;1
635922655;135;3;2;7
635924577;92;47;9;23
635940253;171;23;64;8
635942337;90;3;2;1
635947196;11;3;2;1
635963095;14;3;2;1
635967737;57;3;2;1
636000650;102;6;31;12
636007089;37;32;24;12
636009792;113;22;33;1
636009842;152;3;2;5
636011973;183;5;7;2
636035789;113;4;3;4
636038418;186;12;19;50
636051597;36;3;2;1
636055710;99;10;2;1
636076331;14;30;2;1
636091766;113;22;17;54
636094959;268;3;2;67
636134032;81;15;28;39
636148568;45;13;68;1
636153148;46;3;2;1
636158068;53;4;2;1
636159566;75;9;12;1
636181291;11;3;2;1
636197992;39;3;2;1
636207442;23;30;2;1
636211702;12;5;2;1
636211823;43;21;2;1
636238741;71;3;2;1
636244187;56;9;5;5
636250676;13;32;2;1
636267823;27;10;3;2
636268020;42;5;2;1
636289275;30;3;2;1
636290656;68;3;2;5
636297227;41;30;2;1
636303751;90;3;2;1
636304268;15;5;2;3
636304434;71;3;2;1
636308243;21;7;4;1
636327765;93;7;2;2
636333981;221;3;2;11
636348768;10;5;2;1
636361524;54;36;44;15
636364773;79;54;39;33
636394359;27;3;2;3
636428982;85;17;2;1
636442325;63;3;2;1
636443412;17;21;2;1
636445809;99;19;37;11
636450008;83;46;34;1
636484997;93;12;20;3
636486284;138;3;4;1
636486698;48;46;17;5
636513429;87;24;27;2
636518315;21;35;2;26
636523007;73;40;2;5
636532204;10;8;5;1
636536564;259;95;3;4
636554279;53;17;7;2
636557128;44;3;2;1
636562375;106;3;2;4
636570385;74;3;2;1
636575710;76;9;6;1
636591319;204;100;57;33
636592770;38;5;5;4
636595465;31;42;39;3
636611427;56;18;101;1
636620684;11;3;2;1
636622098;109;3;2;14
636624320;13;46;2;1
636634285;103;13;16;13
636650237;26;39;14;4
636652717;14;19;2;1
636652944;29;16;2;1
636656895;65;3;4;2
636664124;46;3;3;1
636679979;65;10;6;11
636685476;26;12;3;3
636685575;31;39;21;12
636687841;21;3;2;3
636692935;94;5;2;8
636697438;83;3;2;15
636701584;10;4;2;1
636707818;153;86;2;5
636720009;54;25;2;9
636729973;13;6;2;2
636748216;37;29;2;3
636751054;91;55;93;14
636751560;57;39;20;2
636757625;10;3;2;2
636758332;131;14;2;1
636760256;65;24;19;7
636775619;17;31;2;4
636782660;170;3;2;1
636782997;38;21;48;15
636788568;86;22;60;3
636795256;14;3;2;1
636810406;46;21;2;11
636813796;48;20;11;1
636820088;45;3;13;1
636826202;79;13;71;9
636836520;171;3;2;2
636851281;51;3;2;1
636857090;57;7;2;1
636868158;140;51;27;4
636881037;141;37;117;6
636883935;44;35;5;1
636888865;38;44;33;1
636890074;25;8;2;2
636890972;27;5;40;1
636892112;83;13;3;14
636893944;56;3;2;1
636895933;151;49;2;7
636896149;31;3;2;1
636898954;23;60;2;1
636919129;283;37;7;1
636932356;74;3;2;1
636935015;272;3;2;1
636937846;77;3;2;3
636943846;212;76;2;21
636948796;13;3;2;1
636951138;113;18;2;4
636970515;49;3;2;1
636979376;24;50;2;1
636995425;160;3;2;3
637017577;19;14;2;1
637027616;73;21;28;7
637030381;48;18;17;1
637032728;24;39;3;5
637035203;93;11;12;1
637045025;51;3;2;1
637048999;52;8;2;1
637063212;30;23;3;1
637076705;17;6;3;1
637082369;27;3;2;2
637104360;78;32;41;13
637106411;54;9;2;1
637121412;35;45;2;2
637122539;107;12;8;8
637181827;110;38;19;5
637184064;79;44;30;3
637197741;35;25;2;18
637200689;14;52;17;1
637209090;73;20;2;1
637213237;123;20;61;9
637218653;176;3;2;13
637220460;64;39;10;24
637234971;65;21;2;1
637247548;38;3;2;1
637251435;18;3;2;1
637253770;31;9;3;1
637256000;53;14;9;5
637261239;84;9;5;7
637267290;15;3;2;2
637268451;78;44;11;1
637280296;72;8;2;1
637281595;51;3;2;1
637284326;27;19;3;1
637303006;17;5;2;3
637320150;46;3;2;1
637324807;188;10;12;1
637333900;71;56;2;1
637362072;15;14;2;5
637366081;42;3;2;1
637366346;31;45;4;19
637376684;40;28;4;2
637400381;11;3;2;1
637414878;15;3;2;1
637416940;67;3;2;4
637427411;131;38;2;1
637434207;13;3;2;1
637449175;21;5;2;1
637467130;107;5;2;1
637470624;139;3;2;1
637487388;34;15;6;1
637487461;204;32;48;9
637496956;126;37;43;11
637500847;208;57;5;3
637505341;24;13;2;1
637523810;492;55;42;8
637530417;131;28;11;5
637541796;27;13;7;1
637555188;94;31;17;17
637566538;109;3;2;8
637566961;272;12;2;31
637570801;35;44;2;75
637575373;86;3;2;4
637581725;28;51;2;1
637592297;86;3;2;1
637593573;46;55;7;6
637610722;118;13;4;4
637622270;12;3;2;2
637624759;68;3;2;1
637629661;11;5;2;1
637647347;65;14;2;3
637658777;88;21;2;12
637677496;339;3;2;3
637678144;68;4;3;22
637699256;32;10;2;4
637701420;74;19;2;1
637712717;17;20;2;11
637717335;72;14;3;25
637719258;42;21;2;1
637722135;146;3;2;3
637728646;20;9;2;2
637728870;10;4;2;5
637732353;62;41;26;16
637734915;95;3;2;6
637738167;90;23;12;1
637740458;10;10;2;1
637761378;30;25;18;1
637761743;17;7;2;1
637785366;120;4;13;10
637787498;30;27;3;11
637789584;50;30;20;1
637795385;11;3;2;1
637797550;19;3;2;1
637799401;20;3;3;1
637804066;118;3;2;1
637820847;24;12;18;1
637828684;51;100;55;37
637829481;20;3;2;1
637832088;47;20;6;1
637837625;90;3;2;1
637837796;176;73;3;38
637844277;83;12;18;25
637852048;16;12;2;2
637868269;22;5;2;1
637889680;40;15;13;7
637911302;121;3;2;1
637917275;50;3;2;1
637918106;47;3;2;1
637923192;74;3;2;15
637936777;46;5;13;1
637937882;108;9;40;42
637938963;36;3;2;1
637948672;35;63;62;14
637949821;10;3;2;2
637967841;35;3;2;1
637974528;32;3;2;9
637994439;26;7;2;1
638000986;20;3;2;1
638001715;22;27;2;1
638025153;51;51;7;34
638027202;53;3;2;1
638048472;11;3;2;1
638049157;52;21;23;1
638050557;11;3;2;1
638053024;27;9;5;3
638060858;92;4;2;3
638074565;35;3;2;1
638083073;108;12;2;7
638084968;124;3;2;5
638087587;197;3;2;16
638094343;52;3;2;1
638117182;13;7;2;5
638120446;50;16;3;2
638137389;148;24;4;38
638147066;68;26;3;9
638147255;69;24;13;4
638152757;135;3;2;5
638179470;108;33;57;2
638181705;67;15;6;2
638188157;43;11;2;1
638198357;13;13;14;1
638217973;14;3;2;1
638218186;99;3;2;2
638219015;16;39;2;1
638232234;147;45;14;4
638239313;84;14;94;5
638241310;53;3;2;1
638243235;101;3;2;3
638249629;14;5;2;1
638259043;87;24;2;6
638265837;150;20;33;1
638277519;39;53;12;33
638278484;55;33;2;6
638292003;11;3;2;1
638321902;104;3;2;1
638323699;59;63;23;84
638329428;60;44;84;15
638336708;130;3;2;3
638342542;110;3;2;1
638361224;10;3;2;2
638367201;58;3;2;1
638374262;43;3;2;1
638383206;17;3;2;1
638394103;31;9;15;3
638400557;47;26;25;1
638400904;15;7;2;7
638407169;15;7;2;12
638420892;112;46;26;2
638434814;46;41;2;12
638468433;144;16;2;1
638491403;43;11;6;7
638498261;119;3;2;1
638502856;48;12;2;1
638513360;26;14;5;1
638515859;32;20;2;3
638533589;25;9;6;2
638538255;75;60;3;1
638551174;153;3;2;1
638558955;25;42;3;3
638564185;19;3;2;7
638578322;36;14;2;1
638582622;60;25;2;1
638587690;90;57;12;3
638590867;12;3;2;2
638596571;93;31;88;7
638601898;11;3;2;1
638621011;14;3;2;1
638627645;11;3;2;1
638631933;36;33;23;2
638642997;20;3;2;2
638643643;141;86;69;24
638651890;192;6;4;1
638665191;211;3;2;8
638728908;42;3;2;1
638744032;249;3;2;7
638746207;48;14;2;2
638751751;38;13;4;7
638759885;20;4;5;1
638762096;26;3;2;9
638769198;35;3;2;1
638790406;101;10;2;1
638797043;69;3;2;2
638797095;38;7;4;9
638805520;73;3;2;1
638806412;44;37;19;1
638811115;137;3;2;3
638818572;114;27;2;2
638818617;45;28;10;13
638823856;152;3;25;1
638829547;45;18;2;2
638830580;70;21;2;6
638835322;13;8;2;1
638842840;21;3;2;1
638848129;50;8;2;5
638854668;98;3;2;2
638860010;16;3;2;1
638875864;55;69;21;15
638876048;27;24;2;2
638886812;22;49;25;2
638887613;43;9;2;9
638898136;50;12;2;1
638907533;10;8;2;8
638912595;47;31;38;2
638913345;13;3;2;1
638921819;14;15;2;1
638924301;10;4;2;1
638928912;62;19;2;1
638934212;129;3;2;1
638939163;26;19;2;1
638939761;89;34;24;74
638945754;10;25;2;14
638950470;60;42;2;4
638951773;47;3;2;2
638961124;38;18;2;1
638964448;175;34;7;50
638966232;63;78;24;26
638978250;133;4;2;2
638987939;102;14;31;3
639000946;11;3;2;1
639007688;39;17;42;5
639013112;17;3;2;1
639017618;30;103;3;2
639018786;75;3;2;9
639019110;44;50;4;41
639026463;18;6;2;1
639036697;18;27;98;1
639039302;120;57;117;14
639046158;395;42;3;6
639051396;87;28;6;13
639058865;20;43;29;1
639065416;109;80;16;46
639097212;17;45;2;15
639114364;12;19;3;1
639135813;125;23;17;7
639137743;77;45;14;9
639140101;10;3;2;4
639145150;17;3;2;1
639145424;151;5;2;1
639146618;134;33;3;6
639161499;60;4;2;2
639188445;20;24;17;3
639191813;111;3;2;1
639207645;24;14;6;30
639233839;11;25;6;3
639235407;62;41;2;6
639242172;133;3;2;11
639242308;11;3;2;1
639243494;129;28;6;3
639250242;206;104;9;18
639251976;73;18;2;1
639256156;16;13;2;1
639258090;87;3;2;10
639263560;58;24;2;4
639270588;72;3;2;1
639273195;42;13;2;2
639273437;80;18;6;1
639280002;103;3;2;2
639280005;10;3;2;3
639304909;11;3;2;1
639313303;135;6;20;1
639318546;88;3;2;9
639327388;153;42;74;7
639327525;37;3;2;8
639329010;27;3;2;1
639334824;164;28;38;78
639335022;189;3;2;1
639337559;17;6;2;3
639350837;50;16;4;20
639356972;13;3;2;1
639369168;11;3;2;1
639377523;25;34;24;9
639383684;100;7;69;7
639386245;186;11;6;3
639391900;59;37;2;15
639392208;15;3;2;1
639404346;110;48;107;6
639409846;79;3;2;2
639420623;82;3;2;2
639430723;19;23;2;1
639433693;10;13;2;1
639446116;116;12;3;7
639454149;49;16;39;2
639457937;25;3;2;1
639462468;105;39;21;7
639469770;33;7;2;2
639478184;89;25;2;5
639488785;43;6;2;6
639497831;131;3;2;1
639520188;10;14;5;1
639532603;11;3;2;1
639535235;54;19;6;10
639573612;19;44;2;1
639584204;94;32;2;26
639589097;27;18;13;1
639609718;460;27;2;3
639609789;11;3;2;1
639612067;28;3;2;1
639617472;55;38;2;1
639630887;13;4;2;2
639631112;125;13;17;7
639635615;44;58;2;4
639653782;133;27;45;3
639660145;74;27;27;1
639662157;84;26;17;8
639667091;36;24;2;1
639668974;18;15;2;1
639676989;40;6;2;1
639681475;141;19;2;1
639691657;60;20;2;2
639691682;144;45;2;2
639693232;56;72;73;23
639709747;45;35;2;3
639727987;13;16;10;1
639743447;87;72;53;12
639755633;11;3;2;1
639767237;69;9;4;1
639770610;162;19;2;1
639779054;21;3;2;1
639782112;99;5;59;1
639792277;14;7;2;1
639816826;40;12;25;3
639838175;48;12;6;9
639841918;42;3;2;1
639849011;12;3;2;1
639849915;52;3;2;4
639870400;51;37;7;2
639873505;45;27;67;13
639874229;38;3;2;1
639880072;139;3;2;33
639884197;75;3;2;4
639894838;43;31;8;15
639898555;85;3;20;2
639898963;168;92;45;49
639905891;102;8;6;7
639919654;10;4;2;1
639932493;49;46;65;4
639940563;75;44;87;3
639952049;74;3;2;4
639954917;10;15;4;5
639956124;70;29;44;11
639964508;61;36;3;3
639966870;78;15;84;7
639974966;13;21;2;1
640003956;17;3;2;1
640010721;22;21;2;1
640038755;105;4;112;9
640082565;58;77;9;2
640087024;30;4;2;1
